From To Distance
70 62 237.0
70 63 231.0
70 64 250.0
70 65 233.0
70 66 81.9
70 67 80.0
70 68 16.0
70 69 15.2
70 71 87.9
70 72 88.0
70 73 87.4
70 74 51.5
70 75 50.1
70 76 136.0
70 77 136.0
70 78 136.0
70 79 140.0
70 80 138.0
70 81 137.0
70 82 124.0
70 83 124.0
70 84 123.0
70 85 123.0
70 86 124.0
70 87 125.0
70 88 126.0
70 89 127.0
70 90 127.0
70 91 127.0
70 92 128.0
70 93 126.0
70 94 125.0
70 95 125.0
70 96 127.0
70 97 122.0
70 98 122.0
70 99 121.0
70 100 122.0
70 101 123.0
70 102 123.0
70 103 123.0
70 104 125.0
70 105 235.0
70 106 238.0
70 107 244.0
70 108 229.0
70 109 231.0
70 110 250.0
70 111 228.0
70 112 244.0
70 113 230.0
70 114 234.0
70 115 242.0
70 116 237.0
70 117 237.0
70 118 250.0
70 119 250.0
70 120 80.1
70 121 80.0
70 122 13.1
70 123 12.6
70 124 16.0
70 125 15.2
70 126 87.6
70 127 87.0
70 128 88.0
70 129 87.4
70 130 51.5
70 131 50.1
70 132 52.6
70 133 136.0
70 134 137.0
70 135 140.0
70 136 138.0
70 137 137.0
70 138 137.0
70 139 124.0
70 140 124.0
70 141 123.0
70 142 124.0
70 143 123.0
70 144 125.0
70 145 125.0
70 146 126.0
70 147 128.0
70 148 127.0
70 149 128.0
70 150 127.0
70 151 125.0
70 152 125.0
70 153 127.0
70 154 122.0
70 155 122.0
70 156 121.0
70 157 121.0
70 158 123.0
70 159 124.0
70 160 123.0
70 161 125.0
70 162 235.0
70 163 247.0
70 164 237.0
70 165 244.0
70 166 229.0
70 167 231.0
70 168 251.0
70 169 250.0
70 170 228.0
70 171 248.0
70 172 244.0
70 173 230.0
70 174 231.0
70 175 237.0
70 176 237.0
70 177 231.0
70 178 250.0
70 179 233.0
70 180 232.0
70 181 229.0
70 182 238.0
70 183 249.0
70 184 233.0
70 185 250.0
70 186 253.0
70 187 251.0
70 188 239.0
70 189 239.0
70 190 236.0
70 191 233.0
70 192 228.0
70 193 234.0
70 194 235.0
70 195 246.0
70 196 234.0
70 197 239.0
70 198 257.0
70 199 230.0
70 200 230.0
70 201 81.6
70 202 236.0
70 203 160.0
70 204 130.0
70 205 127.0
70 206 115.0
70 207 128.0
70 208 129.0
70 209 82.4
70 210 87.3
70 211 58.7
70 212 147.0
70 213 188.0
70 214 219.0
70 215 217.0
70 216 194.0
70 217 80.6
70 218 87.9
70 219 64.4
71 0 39.8
71 1 45.0
71 2 41.6
71 3 54.2
71 4 44.1
71 5 1.2
71 6 89.2
71 7 11.5
71 8 9.7
71 9 10.6
71 10 10.3
71 11 87.0
71 12 89.9
71 13 87.7
71 14 1.6
71 15 1.2
71 16 2.9
71 17 43.7
71 18 43.0
71 19 46.1
71 20 53.7
71 21 53.6
71 22 55.0
71 23 55.6
71 24 54.3
71 25 41.4
71 26 42.0
71 27 40.8
71 28 41.3
71 29 41.0
71 30 42.6
71 31 43.3
71 32 45.0
71 33 44.6
71 34 45.3
71 35 44.5
71 36 43.2
71 37 42.8
71 38 44.5
71 39 44.9
71 40 40.1
71 41 39.8
71 42 38.8
71 43 40.0
71 44 41.4
71 45 40.6
71 46 40.8
71 47 42.8
71 48 152.0
71 49 155.0
71 50 162.0
71 51 152.0
71 52 149.0
71 53 169.0
71 54 168.0
71 55 145.0
71 56 162.0
71 57 147.0
71 58 148.0
71 59 149.0
71 60 159.0
71 61 154.0
71 62 155.0
71 63 149.0
71 64 168.0
71 65 151.0
71 66 9.7
71 67 10.3
71 68 89.9
71 69 89.1
71 70 87.7
71 72 1.2
71 73 2.9
71 74 43.7
71 75 46.1
71 76 53.7
71 77 53.6
71 78 53.4
71 79 57.3
71 80 55.6
71 81 54.9
71 82 41.4
71 83 42.2
71 84 40.8
71 85 41.0
71 86 42.2
71 87 42.7
71 88 43.3
71 89 45.0
71 90 44.6
71 91 45.1
71 92 45.3
71 93 43.2
71 94 43.0
71 95 42.8
71 96 44.9
71 97 40.1
71 98 39.8
71 99 38.8
71 100 40.0
71 101 40.3
71 102 40.6
71 103 40.8
71 104 42.8
71 105 152.0
71 106 155.0
71 107 162.0
71 108 146.0
71 109 149.0
71 110 167.0
71 111 145.0
71 112 162.0
71 113 148.0
71 114 151.0
71 115 159.0
71 116 155.0
71 117 155.0
71 118 168.0
71 119 168.0
71 120 10.6
71 121 10.3
71 122 87.0
71 123 86.5
71 124 89.9
71 125 89.1
71 126 1.6
71 127 5.5
71 128 1.2
71 129 2.9
71 130 43.7
71 131 46.1
71 132 44.2
71 133 53.6
71 134 55.0
71 135 57.3
71 136 55.6
71 137 54.3
71 138 54.9
71 139 41.4
71 140 42.0
71 141 40.8
71 142 41.3
71 143 41.0
71 144 42.6
71 145 42.7
71 146 43.3
71 147 45.3
71 148 44.6
71 149 45.3
71 150 44.5
71 151 43.0
71 152 42.8
71 153 44.9
71 154 40.1
71 155 39.4
71 156 38.8
71 157 38.9
71 158 40.3
71 159 41.4
71 160 40.6
71 161 42.8
71 162 152.0
71 163 165.0
71 164 155.0
71 165 162.0
71 166 146.0
71 167 149.0
71 168 169.0
71 169 168.0
71 170 145.0
71 171 166.0
71 172 162.0
71 173 148.0
71 174 149.0
71 175 154.0
71 176 155.0
71 177 149.0
71 178 168.0
71 179 151.0
71 180 150.0
71 181 147.0
71 182 155.0
71 183 167.0
71 184 151.0
71 185 167.0
71 186 171.0
71 187 169.0
71 188 157.0
71 189 156.0
71 190 153.0
71 191 151.0
71 192 146.0
71 193 152.0
71 194 153.0
71 195 164.0
71 196 151.0
71 197 156.0
71 198 175.0
71 199 148.0
71 200 148.0
71 201 8.7
71 202 154.0
71 203 78.2
71 204 47.8
71 205 44.3
71 206 33.1
71 207 45.3
71 208 47.1
71 209 12.4
71 210 1.4
71 211 36.4
71 212 55.2
71 213 106.0
71 214 136.0
71 215 135.0
71 216 111.0
71 217 10.3
71 218 4.3
71 219 32.7
72 0 40.6
72 1 45.8
72 2 42.4
72 3 55.0
72 4 44.9
72 5 1.1
72 6 90.0
72 7 12.3
72 8 10.5
72 9 11.5
72 10 11.1
72 11 87.9
72 12 90.7
72 13 88.5
72 14 0.9
72 15 0.001
72 16 3.2
72 17 44.6
72 18 43.8
72 19 46.9
72 20 54.6
72 21 54.5
72 22 55.9
72 23 56.5
72 24 55.1
72 25 42.2
72 26 42.8
72 27 41.7
72 28 42.1
72 29 41.8
72 30 43.4
72 31 44.1
72 32 45.8
72 33 45.4
72 34 46.2
72 35 45.3
72 36 44.1
72 37 43.6
72 38 45.3
72 39 45.7
72 40 41.0
72 41 40.6
72 42 39.6
72 43 40.9
72 44 42.2
72 45 41.4
72 46 41.7
72 47 43.7
72 48 153.0
72 49 156.0
72 50 163.0
72 51 153.0
72 52 150.0
72 53 170.0
72 54 169.0
72 55 146.0
72 56 163.0
72 57 148.0
72 58 149.0
72 59 150.0
72 60 160.0
72 61 155.0
72 62 155.0
72 63 150.0
72 64 169.0
72 65 152.0
72 66 10.5
72 67 11.1
72 68 90.7
72 69 90.0
72 70 88.5
72 71 1.0
72 73 3.2
72 74 44.6
72 75 46.9
72 76 54.6
72 77 54.5
72 78 54.2
72 79 58.1
72 80 56.5
72 81 55.7
72 82 42.2
72 83 43.0
72 84 41.7
72 85 41.8
72 86 43.0
72 87 43.5
72 88 44.1
72 89 45.8
72 90 45.4
72 91 46.0
72 92 46.2
72 93 44.1
72 94 43.8
72 95 43.6
72 96 45.7
72 97 41.0
72 98 40.6
72 99 39.6
72 100 40.9
72 101 41.1
72 102 41.4
72 103 41.7
72 104 43.7
72 105 153.0
72 106 156.0
72 107 163.0
72 108 147.0
72 109 150.0
72 110 168.0
72 111 146.0
72 112 163.0
72 113 149.0
72 114 152.0
72 115 160.0
72 116 156.0
72 117 155.0
72 118 169.0
72 119 169.0
72 120 11.5
72 121 11.1
72 122 87.9
72 123 87.3
72 124 90.7
72 125 90.0
72 126 0.9
72 127 6.3
72 128 0.001
72 129 3.2
72 130 44.6
72 131 46.9
72 132 45.0
72 133 54.5
72 134 55.9
72 135 58.1
72 136 56.5
72 137 55.1
72 138 55.7
72 139 42.2
72 140 42.8
72 141 41.7
72 142 42.1
72 143 41.8
72 144 43.4
72 145 43.5
72 146 44.1
72 147 46.1
72 148 45.4
72 149 46.2
72 150 45.3
72 151 43.8
72 152 43.6
72 153 45.7
72 154 41.0
72 155 40.2
72 156 39.6
72 157 39.7
72 158 41.1
72 159 42.2
72 160 41.4
72 161 43.7
72 162 153.0
72 163 166.0
72 164 156.0
72 165 163.0
72 166 147.0
72 167 150.0
72 168 170.0
72 169 169.0
72 170 146.0
72 171 166.0
72 172 163.0
72 173 149.0
72 174 150.0
72 175 155.0
72 176 156.0
72 177 150.0
72 178 169.0
72 179 152.0
72 180 151.0
72 181 148.0
72 182 156.0
72 183 168.0
72 184 152.0
72 185 168.0
72 186 172.0
72 187 170.0
72 188 158.0
72 189 157.0
72 190 154.0
72 191 152.0
72 192 146.0
72 193 153.0
72 194 154.0
72 195 164.0
72 196 152.0
72 197 157.0
72 198 176.0
72 199 149.0
72 200 149.0
72 201 9.5
72 202 155.0
72 203 79.0
72 204 48.6
72 205 45.2
72 206 33.9
72 207 46.2
72 208 47.9
72 209 13.2
72 210 0.7
72 211 37.3
72 212 56.1
72 213 107.0
72 214 137.0
72 215 136.0
72 216 112.0
72 217 11.1
72 218 5.1
72 219 33.5
73 0 39.1
73 1 44.3
73 2 40.9
73 3 53.5
73 4 44.5
73 5 3.7
73 6 89.6
73 7 12.0
73 8 10.1
73 9 11.1
73 10 10.8
73 11 87.5
73 12 90.3
73 13 88.1
73 14 2.7
73 15 3.1
73 16 0.001
73 17 44.2
73 18 43.5
73 19 46.5
73 20 53.1
73 21 53.0
73 22 54.4
73 23 55.0
73 24 53.6
73 25 40.7
73 26 41.3
73 27 40.2
73 28 40.6
73 29 40.3
73 30 41.9
73 31 42.6
73 32 44.3
73 33 43.9
73 34 44.6
73 35 43.8
73 36 42.6
73 37 42.1
73 38 43.8
73 39 44.2
73 40 39.4
73 41 39.1
73 42 38.1
73 43 39.4
73 44 40.7
73 45 39.9
73 46 40.1
73 47 42.2
73 48 152.0
73 49 155.0
73 50 161.0
73 51 152.0
73 52 148.0
73 53 168.0
73 54 167.0
73 55 145.0
73 56 161.0
73 57 146.0
73 58 147.0
73 59 148.0
73 60 159.0
73 61 154.0
73 62 154.0
73 63 148.0
73 64 167.0
73 65 150.0
73 66 10.1
73 67 10.8
73 68 90.3
73 69 89.6
73 70 88.1
73 71 3.5
73 72 3.1
73 74 44.2
73 75 46.5
73 76 53.1
73 77 53.0
73 78 52.7
73 79 56.6
73 80 55.0
73 81 54.2
73 82 40.7
73 83 41.5
73 84 40.2
73 85 40.3
73 86 41.5
73 87 42.0
73 88 42.6
73 89 44.3
73 90 43.9
73 91 44.5
73 92 44.6
73 93 42.6
73 94 42.3
73 95 42.1
73 96 44.2
73 97 39.4
73 98 39.1
73 99 38.1
73 100 39.4
73 101 39.6
73 102 39.9
73 103 40.1
73 104 42.2
73 105 152.0
73 106 155.0
73 107 161.0
73 108 146.0
73 109 148.0
73 110 167.0
73 111 145.0
73 112 161.0
73 113 147.0
73 114 151.0
73 115 159.0
73 116 154.0
73 117 154.0
73 118 167.0
73 119 167.0
73 120 11.1
73 121 10.8
73 122 87.5
73 123 87.0
73 124 90.3
73 125 89.6
73 126 2.7
73 127 4.7
73 128 3.1
73 129 0.001
73 130 44.2
73 131 46.5
73 132 44.6
73 133 53.0
73 134 54.4
73 135 56.6
73 136 55.0
73 137 53.6
73 138 54.2
73 139 40.7
73 140 41.3
73 141 40.2
73 142 40.6
73 143 40.3
73 144 41.9
73 145 42.0
73 146 42.6
73 147 44.6
73 148 43.9
73 149 44.6
73 150 43.8
73 151 42.3
73 152 42.1
73 153 44.2
73 154 39.4
73 155 38.7
73 156 38.1
73 157 38.2
73 158 39.6
73 159 40.7
73 160 39.9
73 161 42.2
73 162 152.0
73 163 164.0
73 164 154.0
73 165 161.0
73 166 146.0
73 167 148.0
73 168 168.0
73 169 167.0
73 170 145.0
73 171 165.0
73 172 161.0
73 173 147.0
73 174 148.0
73 175 154.0
73 176 154.0
73 177 148.0
73 178 167.0
73 179 150.0
73 180 149.0
73 181 146.0
73 182 155.0
73 183 167.0
73 184 150.0
73 185 167.0
73 186 170.0
73 187 168.0
73 188 156.0
73 189 156.0
73 190 153.0
73 191 150.0
73 192 145.0
73 193 151.0
73 194 152.0
73 195 163.0
73 196 151.0
73 197 156.0
73 198 174.0
73 199 147.0
73 200 147.0
73 201 9.2
73 202 153.0
73 203 77.5
73 204 47.1
73 205 43.6
73 206 32.4
73 207 44.7
73 208 46.4
73 209 12.8
73 210 2.4
73 211 36.9
73 212 54.5
73 213 105.0
73 214 136.0
73 215 134.0
73 216 111.0
73 217 10.8
73 218 3.6
73 219 33.1
74 0 93.3
74 1 98.5
74 2 95.0
74 3 108.0
74 4 0.4
74 5 44.2
74 6 53.0
74 7 38.0
74 8 37.2
74 9 36.4
74 10 36.0
74 11 50.8
74 12 53.7
74 13 51.5
74 14 43.5
74 15 44.0
74 16 43.4
74 17 0.001
74 18 0.7
74 19 1.7
74 20 107.0
74 21 107.0
74 22 109.0
74 23 109.0
74 24 108.0
74 25 94.8
74 26 95.5
74 27 94.3
74 28 94.8
74 29 94.5
74 30 96.1
74 31 96.7
74 32 98.4
74 33 98.1
74 34 98.8
74 35 97.9
74 36 96.7
74 37 96.3
74 38 97.9
74 39 98.3
74 40 93.6
74 41 93.2
74 42 92.2
74 43 93.5
74 44 94.9
74 45 94.0
74 46 94.3
74 47 96.3
74 48 206.0
74 49 209.0
74 50 215.0
74 51 206.0
74 52 203.0
74 53 223.0
74 54 221.0
74 55 199.0
74 56 215.0
74 57 200.0
74 58 201.0
74 59 203.0
74 60 213.0
74 61 208.0
74 62 208.0
74 63 202.0
74 64 221.0
74 65 204.0
74 66 37.2
74 67 36.0
74 68 53.7
74 69 53.0
74 70 51.5
74 71 43.8
74 72 44.0
74 73 43.4
74 75 1.7
74 76 107.0
74 77 107.0
74 78 107.0
74 79 111.0
74 80 109.0
74 81 108.0
74 82 94.8
74 83 95.6
74 84 94.3
74 85 94.5
74 86 95.7
74 87 96.1
74 88 96.7
74 89 98.4
74 90 98.1
74 91 98.6
74 92 98.8
74 93 96.7
74 94 96.5
74 95 96.3
74 96 98.3
74 97 93.6
74 98 93.2
74 99 92.2
74 100 93.5
74 101 93.8
74 102 94.0
74 103 94.3
74 104 96.3
74 105 206.0
74 106 209.0
74 107 215.0
74 108 200.0
74 109 203.0
74 110 221.0
74 111 199.0
74 112 215.0
74 113 201.0
74 114 205.0
74 115 213.0
74 116 209.0
74 117 208.0
74 118 222.0
74 119 221.0
74 120 36.4
74 121 36.0
74 122 50.8
74 123 50.3
74 124 53.7
74 125 53.0
74 126 43.5
74 127 43.0
74 128 44.0
74 129 43.4
74 130 0.001
74 131 1.7
74 132 4.0
74 133 107.0
74 134 109.0
74 135 111.0
74 136 109.0
74 137 108.0
74 138 108.0
74 139 94.8
74 140 95.5
74 141 94.3
74 142 94.8
74 143 94.5
74 144 96.1
74 145 96.1
74 146 96.7
74 147 98.7
74 148 98.1
74 149 98.8
74 150 97.9
74 151 96.5
74 152 96.3
74 153 98.3
74 154 93.6
74 155 92.8
74 156 92.2
74 157 92.3
74 158 93.8
74 159 94.9
74 160 94.0
74 161 96.3
74 162 206.0
74 163 219.0
74 164 209.0
74 165 215.0
74 166 200.0
74 167 203.0
74 168 223.0
74 169 221.0
74 170 199.0
74 171 219.0
74 172 215.0
74 173 201.0
74 174 203.0
74 175 208.0
74 176 209.0
74 177 202.0
74 178 222.0
74 179 204.0
74 180 203.0
74 181 200.0
74 182 209.0
74 183 221.0
74 184 204.0
74 185 221.0
74 186 225.0
74 187 222.0
74 188 211.0
74 189 210.0
74 190 207.0
74 191 204.0
74 192 199.0
74 193 205.0
74 194 206.0
74 195 217.0
74 196 205.0
74 197 210.0
74 198 229.0
74 199 202.0
74 200 201.0
74 201 36.6
74 202 207.0
74 203 132.0
74 204 101.0
74 205 97.8
74 206 86.6
74 207 98.8
74 208 101.0
74 209 32.4
74 210 43.3
74 211 7.6
74 212 94.8
74 213 159.0
74 214 190.0
74 215 188.0
74 216 165.0
74 217 36.0
74 218 43.8
74 219 13.3
75 0 91.9
75 1 97.1
75 2 93.6
75 3 106.0
75 4 2.1
75 5 46.5
75 6 51.6
75 7 50.7
75 8 39.5
75 9 49.9
75 10 49.7
75 11 49.4
75 12 52.3
75 13 50.1
75 14 45.9
75 15 46.3
75 16 45.7
75 17 1.7
75 18 2.3
75 19 0.001
75 20 106.0
75 21 106.0
75 22 107.0
75 23 108.0
75 24 106.0
75 25 93.4
75 26 94.0
75 27 92.9
75 28 93.4
75 29 93.1
75 30 94.7
75 31 95.3
75 32 97.0
75 33 96.7
75 34 97.4
75 35 96.5
75 36 95.3
75 37 94.8
75 38 96.5
75 39 96.9
75 40 92.2
75 41 91.8
75 42 90.8
75 43 92.1
75 44 93.4
75 45 92.6
75 46 92.9
75 47 94.9
75 48 205.0
75 49 207.0
75 50 214.0
75 51 205.0
75 52 201.0
75 53 221.0
75 54 220.0
75 55 197.0
75 56 214.0
75 57 199.0
75 58 200.0
75 59 201.0
75 60 212.0
75 61 206.0
75 62 207.0
75 63 201.0
75 64 220.0
75 65 203.0
75 66 39.5
75 67 49.7
75 68 52.3
75 69 51.6
75 70 50.1
75 71 46.2
75 72 46.3
75 73 45.7
75 74 1.7
75 76 106.0
75 77 106.0
75 78 105.0
75 79 109.0
75 80 108.0
75 81 107.0
75 82 93.4
75 83 94.2
75 84 92.9
75 85 93.1
75 86 94.3
75 87 94.7
75 88 95.3
75 89 97.0
75 90 96.7
75 91 97.2
75 92 97.4
75 93 95.3
75 94 95.1
75 95 94.8
75 96 96.9
75 97 92.2
75 98 91.8
75 99 90.8
75 100 92.1
75 101 92.3
75 102 92.6
75 103 92.9
75 104 94.9
75 105 205.0
75 106 207.0
75 107 214.0
75 108 199.0
75 109 201.0
75 110 219.0
75 111 197.0
75 112 214.0
75 113 200.0
75 114 203.0
75 115 212.0
75 116 207.0
75 117 207.0
75 118 220.0
75 119 220.0
75 120 49.9
75 121 49.7
75 122 49.4
75 123 48.9
75 124 52.3
75 125 51.6
75 126 45.9
75 127 45.3
75 128 46.3
75 129 45.7
75 130 1.7
75 131 0.001
75 132 3.8
75 133 106.0
75 134 107.0
75 135 109.0
75 136 108.0
75 137 106.0
75 138 107.0
75 139 93.4
75 140 94.0
75 141 92.9
75 142 93.4
75 143 93.1
75 144 94.7
75 145 94.7
75 146 95.3
75 147 97.3
75 148 96.7
75 149 97.4
75 150 96.5
75 151 95.1
75 152 94.8
75 153 96.9
75 154 92.2
75 155 91.4
75 156 90.8
75 157 90.9
75 158 92.3
75 159 93.4
75 160 92.6
75 161 94.9
75 162 205.0
75 163 217.0
75 164 207.0
75 165 214.0
75 166 199.0
75 167 201.0
75 168 221.0
75 169 220.0
75 170 197.0
75 171 218.0
75 172 214.0
75 173 200.0
75 174 201.0
75 175 206.0
75 176 207.0
75 177 201.0
75 178 220.0
75 179 203.0
75 180 202.0
75 181 199.0
75 182 207.0
75 183 219.0
75 184 203.0
75 185 219.0
75 186 223.0
75 187 221.0
75 188 209.0
75 189 208.0
75 190 205.0
75 191 203.0
75 192 198.0
75 193 204.0
75 194 205.0
75 195 216.0
75 196 204.0
75 197 208.0
75 198 227.0
75 199 200.0
75 200 200.0
75 201 38.9
75 202 206.0
75 203 130.0
75 204 99.8
75 205 96.4
75 206 85.2
75 207 97.4
75 208 99.2
75 209 34.7
75 210 45.6
75 211 9.9
75 212 116.0
75 213 158.0
75 214 188.0
75 215 187.0
75 216 163.0
75 217 38.3
75 218 46.2
75 219 15.6
76 0 18.1
76 1 8.8
76 2 12.5
76 3 0.5
76 4 109.0
76 5 55.9
76 6 139.0
76 7 62.0
76 8 60.1
76 9 61.1
76 10 60.8
76 11 137.0
76 12 139.0
76 13 137.0
76 14 55.3
76 15 55.7
76 16 54.2
76 17 108.0
76 18 111.0
76 19 107.0
76 20 0.001
76 21 0.1
76 22 1.3
76 23 1.9
76 24 0.5
76 25 12.9
76 26 12.3
76 27 13.6
76 28 13.1
76 29 16.3
76 30 11.5
76 31 11.8
76 32 8.9
76 33 9.6
76 34 10.2
76 35 10.4
76 36 10.7
76 37 11.1
76 38 9.8
76 39 10.2
76 40 18.4
76 41 18.1
76 42 17.1
76 43 18.3
76 44 19.7
76 45 18.9
76 46 19.1
76 47 21.1
76 48 102.0
76 49 104.0
76 50 111.0
76 51 102.0
76 52 98.3
76 53 118.0
76 54 117.0
76 55 94.6
76 56 111.0
76 57 96.2
76 58 97.0
76 59 98.2
76 60 109.0
76 61 104.0
76 62 104.0
76 63 97.9
76 64 117.0
76 65 99.9
76 66 60.1
76 67 60.8
76 68 139.0
76 69 139.0
76 70 137.0
76 71 55.6
76 72 55.7
76 73 54.2
76 74 108.0
76 75 107.0
76 77 0.1
76 78 0.3
76 79 3.5
76 80 1.9
76 81 1.1
76 82 12.9
76 83 12.3
76 84 13.6
76 85 16.3
76 86 11.9
76 87 11.5
76 88 11.8
76 89 8.9
76 90 9.6
76 91 10.0
76 92 10.2
76 93 10.7
76 94 10.8
76 95 11.1
76 96 10.2
76 97 18.4
76 98 18.1
76 99 17.1
76 100 18.3
76 101 18.6
76 102 18.9
76 103 19.1
76 104 21.1
76 105 102.0
76 106 104.0
76 107 111.0
76 108 95.7
76 109 98.3
76 110 117.0
76 111 94.6
76 112 111.0
76 113 97.0
76 114 101.0
76 115 109.0
76 116 104.0
76 117 104.0
76 118 117.0
76 119 117.0
76 120 61.1
76 121 60.8
76 122 137.0
76 123 136.0
76 124 139.0
76 125 139.0
76 126 55.3
76 127 54.7
76 128 55.7
76 129 54.2
76 130 108.0
76 131 107.0
76 132 110.0
76 133 0.1
76 134 1.3
76 135 3.5
76 136 1.9
76 137 0.5
76 138 1.1
76 139 12.9
76 140 12.3
76 141 13.6
76 142 13.1
76 143 16.3
76 144 11.5
76 145 11.5
76 146 11.8
76 147 8.6
76 148 9.6
76 149 10.2
76 150 10.4
76 151 10.8
76 152 11.1
76 153 10.2
76 154 18.4
76 155 17.7
76 156 17.1
76 157 17.2
76 158 18.6
76 159 19.7
76 160 18.9
76 161 21.1
76 162 102.0
76 163 114.0
76 164 104.0
76 165 111.0
76 166 95.7
76 167 98.3
76 168 118.0
76 169 117.0
76 170 94.6
76 171 115.0
76 172 111.0
76 173 97.0
76 174 98.2
76 175 104.0
76 176 104.0
76 177 97.9
76 178 117.0
76 179 99.9
76 180 99.0
76 181 96.2
76 182 104.0
76 183 116.0
76 184 100.0
76 185 117.0
76 186 120.0
76 187 118.0
76 188 106.0
76 189 105.0
76 190 103.0
76 191 100.0
76 192 94.7
76 193 101.0
76 194 102.0
76 195 113.0
76 196 101.0
76 197 106.0
76 198 124.0
76 199 97.3
76 200 97.2
76 201 59.2
76 202 103.0
76 203 6.9
76 204 7.7
76 205 9.6
76 206 21.1
76 207 12.5
76 208 6.7
76 209 62.8
76 210 55.0
76 211 96.6
76 212 26.1
76 213 36.3
76 214 85.6
76 215 84.0
76 216 38.5
76 217 60.8
76 218 50.9
76 219 92.8
77 0 18.0
77 1 8.7
77 2 12.4
77 3 0.6
77 4 108.0
77 5 55.8
77 6 139.0
77 7 61.9
77 8 60.0
77 9 61.0
77 10 60.7
77 11 136.0
77 12 139.0
77 13 137.0
77 14 55.2
77 15 55.6
77 16 54.1
77 17 108.0
77 18 111.0
77 19 107.0
77 20 0.1
77 21 0.001
77 22 1.4
77 23 2.0
77 24 0.6
77 25 12.8
77 26 12.2
77 27 13.5
77 28 13.0
77 29 16.2
77 30 11.4
77 31 11.7
77 32 8.8
77 33 9.5
77 34 10.1
77 35 10.3
77 36 10.6
77 37 11.0
77 38 9.7
77 39 10.1
77 40 18.3
77 41 18.0
77 42 17.0
77 43 18.2
77 44 19.6
77 45 18.8
77 46 19.0
77 47 21.0
77 48 102.0
77 49 105.0
77 50 111.0
77 51 102.0
77 52 98.4
77 53 118.0
77 54 117.0
77 55 94.7
77 56 111.0
77 57 96.3
77 58 97.1
77 59 98.4
77 60 109.0
77 61 104.0
77 62 104.0
77 63 98.0
77 64 117.0
77 65 100.0
77 66 60.0
77 67 60.7
77 68 139.0
77 69 139.0
77 70 137.0
77 71 55.5
77 72 55.6
77 73 54.1
77 74 108.0
77 75 107.0
77 76 0.1
77 78 0.2
77 79 3.6
77 80 2.0
77 81 1.2
77 82 12.8
77 83 12.2
77 84 13.5
77 85 16.2
77 86 11.8
77 87 11.4
77 88 11.7
77 89 8.8
77 90 9.5
77 91 9.9
77 92 10.1
77 93 10.6
77 94 10.7
77 95 11.0
77 96 10.1
77 97 18.3
77 98 18.0
77 99 17.0
77 100 18.2
77 101 18.5
77 102 18.8
77 103 19.0
77 104 21.0
77 105 102.0
77 106 105.0
77 107 111.0
77 108 95.8
77 109 98.4
77 110 117.0
77 111 94.7
77 112 111.0
77 113 97.1
77 114 101.0
77 115 109.0
77 116 104.0
77 117 104.0
77 118 117.0
77 119 117.0
77 120 61.0
77 121 60.7
77 122 136.0
77 123 136.0
77 124 139.0
77 125 139.0
77 126 55.2
77 127 54.6
77 128 55.6
77 129 54.1
77 130 108.0
77 131 107.0
77 132 109.0
77 133 0.001
77 134 1.4
77 135 3.6
77 136 2.0
77 137 0.6
77 138 1.2
77 139 12.8
77 140 12.2
77 141 13.5
77 142 13.0
77 143 16.2
77 144 11.4
77 145 11.4
77 146 11.7
77 147 8.5
77 148 9.5
77 149 10.1
77 150 10.3
77 151 10.7
77 152 11.0
77 153 10.1
77 154 18.3
77 155 17.5
77 156 17.0
77 157 17.1
77 158 18.5
77 159 19.6
77 160 18.8
77 161 21.0
77 162 102.0
77 163 114.0
77 164 104.0
77 165 111.0
77 166 95.8
77 167 98.4
77 168 118.0
77 169 117.0
77 170 94.7
77 171 115.0
77 172 111.0
77 173 97.1
77 174 98.4
77 175 104.0
77 176 104.0
77 177 98.0
77 178 117.0
77 179 100.0
77 180 99.2
77 181 96.3
77 182 105.0
77 183 116.0
77 184 100.0
77 185 117.0
77 186 120.0
77 187 118.0
77 188 106.0
77 189 106.0
77 190 103.0
77 191 100.0
77 192 94.8
77 193 101.0
77 194 102.0
77 195 113.0
77 196 101.0
77 197 106.0
77 198 124.0
77 199 97.4
77 200 97.3
77 201 59.1
77 202 103.0
77 203 7.0
77 204 7.6
77 205 9.5
77 206 21.2
77 207 12.4
77 208 6.6
77 209 62.7
77 210 54.9
77 211 96.5
77 212 26.2
77 213 36.4
77 214 85.7
77 215 84.1
77 216 38.6
77 217 60.7
77 218 50.8
77 219 92.7
78 0 17.8
78 1 8.5
78 2 12.2
78 3 0.8
78 4 108.0
78 5 55.6
78 6 138.0
78 7 61.6
78 8 59.8
78 9 60.8
78 10 60.4
78 11 136.0
78 12 139.0
78 13 137.0
78 14 54.9
78 15 55.4
78 16 53.8
78 17 108.0
78 18 111.0
78 19 107.0
78 20 0.3
78 21 0.2
78 22 1.6
78 23 2.2
78 24 0.9
78 25 12.6
78 26 12.0
78 27 13.2
78 28 12.7
78 29 16.0
78 30 11.1
78 31 11.4
78 32 8.6
78 33 9.3
78 34 9.9
78 35 10.1
78 36 10.4
78 37 10.8
78 38 9.4
78 39 9.8
78 40 18.1
78 41 17.7
78 42 16.7
78 43 18.0
78 44 19.4
78 45 18.5
78 46 18.8
78 47 20.8
78 48 102.0
78 49 105.0
78 50 111.0
78 51 102.0
78 52 98.7
78 53 119.0
78 54 117.0
78 55 94.9
78 56 111.0
78 57 96.5
78 58 97.3
